serial_number,n_obs,failure,runtime_min,runtime_max,uptime
WD-WCAU47261847,477,0.0,41347.0,52537.0,11190.0
WD-WCAU47261848,218,1.0,41330.0,46433.0,5103.0
WD-WCAU47261856,496,0.0,41421.0,55256.0,13835.0
WD-WCAU47261861,477,0.0,41406.0,52638.0,11232.0
WD-WCAU47261864,568,0.0,41315.0,58728.0,17413.0
WD-WCAU47261867,509,0.0,41341.0,54899.0,13558.0
WD-WCAU47261868,567,0.0,41358.0,58619.0,17261.0
WD-WCAU47261869,477,0.0,41301.0,52496.0,11195.0
WD-WCAU47261894,477,0.0,41322.0,52527.0,11205.0
WD-WCAU47261896,500,0.0,41375.0,55885.0,14510.0
WD-WCAU47261903,477,0.0,41366.0,52569.0,11203.0
WD-WCAU47261934,477,0.0,41372.0,52599.0,11227.0
WD-WCAU47262035,477,0.0,41369.0,52585.0,11216.0
WD-WCAU47262134,477,0.0,41425.0,52653.0,11228.0
WD-WCAU47262200,579,0.0,40967.0,55407.0,14440.0
WD-WCAU47262208,560,0.0,40979.0,54692.0,13713.0
WD-WCAU47262231,567,0.0,41288.0,58533.0,17245.0
WD-WCAU47263566,490,1.0,41015.0,53310.0,12295.0
WD-WCAU47263677,215,1.0,21216.0,25409.0,4193.0
WD-WCAU47263879,603,0.0,40580.0,55712.0,15132.0
WD-WCAU47264111,345,0.0,22549.0,26696.0,4147.0
WD-WCAU47264414,570,0.0,41025.0,55276.0,14251.0
WD-WCAU47264477,570,0.0,41089.0,55356.0,14267.0
WD-WCAU47264488,570,0.0,41139.0,55399.0,14260.0
WD-WCAU47264514,303,0.0,41026.0,48203.0,7177.0
WD-WCAU47264681,599,0.0,41107.0,56014.0,14907.0
WD-WCAU47264939,576,0.0,41022.0,56188.0,15166.0
WD-WCAU47265056,541,0.0,41029.0,54292.0,13263.0
WD-WCAU47265415,7,1.0,40431.0,40572.0,141.0
WD-WCAU47265420,432,0.0,40347.0,59527.0,19180.0
WD-WCAU47265429,563,0.0,40745.0,54188.0,13443.0
WD-WCAU47265513,336,0.0,20124.0,26050.0,5926.0
WD-WCAU47265643,477,0.0,41360.0,52584.0,11224.0
WD-WCAU47265728,536,0.0,41445.0,55741.0,14296.0
WD-WCAU47266157,574,0.0,41423.0,58817.0,17394.0
WD-WCAU47266338,336,0.0,21201.0,27128.0,5927.0
WD-WCAU47266398,567,0.0,41311.0,58725.0,17414.0
WD-WCAU47266413,477,0.0,41407.0,52639.0,11232.0
WD-WCAU47273360,336,0.0,21214.0,26535.0,5321.0
WD-WCAU47276225,266,1.0,41031.0,47333.0,6302.0
WD-WCAU47278766,538,0.0,41356.0,57737.0,16381.0
WD-WCAU47283146,437,0.0,40388.0,60498.0,20110.0
WD-WCAU47283605,336,0.0,20568.0,26495.0,5927.0
WD-WCAU47283626,345,0.0,21451.0,25597.0,4146.0
WD-WCAU47283629,567,0.0,40970.0,55534.0,14564.0
WD-WCAU47283739,345,0.0,22539.0,30683.0,8144.0
WD-WCAU47287664,567,0.0,41287.0,58690.0,17403.0
WD-WCAU47296355,319,0.0,40967.0,50223.0,9256.0
WD-WCAU47299770,511,0.0,41378.0,56061.0,14683.0
WD-WCAU47299812,570,0.0,41064.0,55257.0,14193.0
WD-WCAU47301756,570,0.0,41125.0,55391.0,14266.0
WD-WCAU47301829,570,0.0,41101.0,55320.0,14219.0
WD-WCAU47301903,570,0.0,41148.0,55357.0,14209.0
WD-WCAU47302028,570,0.0,41110.0,55308.0,14198.0
WD-WCAU47302138,567,0.0,41366.0,58804.0,17438.0
WD-WCAU47302156,570,0.0,41072.0,55259.0,14187.0
WD-WCAU47304003,336,0.0,21213.0,27139.0,5926.0
WD-WCAU47304378,570,0.0,41142.0,54284.0,13142.0
WD-WCAU47304758,477,0.0,41372.0,52602.0,11230.0
WD-WCAU47308500,568,0.0,41340.0,58765.0,17425.0
WD-WCAU47308712,570,0.0,41028.0,55282.0,14254.0
WD-WCAU47308716,570,0.0,41053.0,55312.0,14259.0
WD-WCAU47308729,570,0.0,41097.0,55310.0,14213.0
WD-WCAU47310048,477,0.0,41043.0,52265.0,11222.0
